,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
20825,2007,12,28,5,2306.0,2305,46.0,52,FL,265,N960AT,100.0,107.0,82.0,-6.0,1.0,ATL,FNT,644.0,5.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20826,2007,2,6,2,1950.0,1841,2050.0,1944,YV,2850,N449YV,60.0,63.0,43.0,66.0,69.0,YUM,PHX,160.0,12.0,5.0,0,,0,66.0,0.0,0.0,0.0,0.0
20827,2007,4,15,7,1536.0,1500,1628.0,1605,WN,1880,N388SW,52.0,65.0,37.0,23.0,36.0,MDW,STL,251.0,3.0,12.0,0,,0,6.0,0.0,0.0,0.0,17.0
20828,2007,6,1,5,1727.0,1640,2104.0,2015,AA,1436,N523AA,157.0,155.0,135.0,49.0,47.0,DFW,DTW,987.0,8.0,14.0,0,,0,47.0,0.0,2.0,0.0,0.0
20829,2007,11,9,5,904.0,855,1033.0,1038,B6,1253,N279JB,89.0,103.0,71.0,-5.0,9.0,BOS,IAD,413.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0
20830,2007,8,28,2,1148.0,1144,1316.0,1310,NW,1423,N787NC,88.0,86.0,66.0,6.0,4.0,VPS,MEM,369.0,9.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20831,2007,10,28,7,1004.0,959,1240.0,1238,OH,5260,N378CA,96.0,99.0,75.0,2.0,5.0,MCI,CVG,539.0,4.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0
20832,2007,5,8,2,846.0,845,1558.0,1555,US,81,N680AW,252.0,250.0,235.0,3.0,1.0,PHX,BWI,1999.0,4.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20833,2007,4,18,3,1050.0,1045,1211.0,1210,WN,98,N672SW,81.0,85.0,66.0,1.0,5.0,OAK,LAS,407.0,8.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20834,2007,12,23,7,908.0,800,1025.0,902,OO,5730,N223SW,77.0,62.0,51.0,83.0,68.0,SEA,GEG,224.0,4.0,22.0,0,,0,83.0,0.0,0.0,0.0,0.0
20835,2007,12,3,1,1705.0,1644,1820.0,1800,OO,6333,N928SW,75.0,76.0,53.0,20.0,21.0,BUR,SFO,326.0,11.0,11.0,0,,0,0.0,0.0,0.0,0.0,20.0
20836,2007,9,21,5,2023.0,2021,2209.0,2136,UA,691,N903UA,106.0,75.0,68.0,33.0,2.0,ORD,DSM,299.0,6.0,32.0,0,,0,0.0,0.0,33.0,0.0,0.0
20837,2007,8,20,1,2245.0,2220,4.0,2345,WN,1299,N351SW,79.0,85.0,62.0,19.0,25.0,SAN,OAK,446.0,6.0,11.0,0,,0,19.0,0.0,0.0,0.0,0.0
20838,2007,3,22,4,1915.0,1833,2145.0,2110,OH,5584,N403CA,150.0,157.0,128.0,35.0,42.0,JAX,LGA,834.0,7.0,15.0,0,,0,0.0,35.0,0.0,0.0,0.0
20839,2007,10,8,1,1303.0,1300,1443.0,1445,WN,1,N667SW,100.0,105.0,89.0,-2.0,3.0,JAX,BWI,663.0,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20840,2007,11,3,6,1116.0,1115,1152.0,1144,AQ,210,N250AL,36.0,29.0,10.0,8.0,1.0,LIH,HNL,102.0,6.0,20.0,0,,0,0.0,0.0,0.0,0.0,0.0
20841,2007,9,4,2,1759.0,1755,1908.0,1910,WN,54,N319SW,129.0,135.0,114.0,-2.0,4.0,JAX,HOU,816.0,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0
20842,2007,2,9,5,1700.0,1650,1752.0,1803,US,1465,N714UW,52.0,73.0,45.0,-11.0,10.0,PIT,PHL,267.0,1.0,6.0,0,,0,0.0,0.0,0.0,0.0,0.0
20843,2007,3,12,1,1911.0,1905,2157.0,2207,US,982,N530AU,106.0,122.0,90.0,-10.0,6.0,ORD,PHL,678.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0
20844,2007,10,22,1,902.0,840,1210.0,1155,MQ,4108,N808AE,128.0,135.0,106.0,15.0,22.0,ORD,PVD,849.0,4.0,18.0,0,,0,15.0,0.0,0.0,0.0,0.0
20845,2007,8,8,3,2129.0,2055,2257.0,2230,AA,2059,N4UBAA,148.0,155.0,126.0,27.0,34.0,DFW,SLC,988.0,6.0,16.0,0,,0,21.0,0.0,0.0,0.0,6.0
20846,2007,10,9,2,711.0,710,848.0,835,WN,233,N630WN,97.0,85.0,63.0,13.0,1.0,SAN,OAK,446.0,7.0,27.0,0,,0,0.0,0.0,0.0,0.0,0.0
20847,2007,12,9,7,1501.0,1457,2010.0,2003,CO,335,N76505,189.0,186.0,171.0,7.0,4.0,SAN,IAH,1303.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0
20848,2007,2,1,4,1926.0,1920,2234.0,2229,US,229,N631AW,128.0,129.0,105.0,5.0,6.0,PHX,AUS,872.0,5.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0
20849,2007,1,13,6,2048.0,2035,2215.0,2150,MQ,3475,N629AE,87.0,75.0,54.0,25.0,13.0,DFW,AMA,313.0,4.0,29.0,0,,0,0.0,13.0,12.0,0.0,0.0
20850,2007,11,24,6,1131.0,1120,1222.0,1216,US,1622,N529AU,51.0,56.0,32.0,6.0,11.0,CLT,MYR,156.0,3.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20851,2007,5,17,4,1242.0,1230,1343.0,1335,WN,101,N308SA,121.0,125.0,108.0,8.0,12.0,HOU,ABQ,759.0,5.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0
20852,2007,4,8,7,1141.0,1140,1327.0,1314,US,37,N820AW,106.0,94.0,68.0,13.0,1.0,LAS,SMF,397.0,5.0,33.0,0,,0,0.0,0.0,0.0,0.0,0.0
20853,2007,2,4,7,1048.0,1030,1501.0,1430,HA,29,N587HA,253.0,240.0,233.0,31.0,18.0,SEA,OGG,2640.0,5.0,15.0,0,,0,18.0,0.0,0.0,0.0,13.0
20854,2007,3,7,3,1455.0,1435,1600.0,1545,WN,2153,N335SW,65.0,70.0,52.0,15.0,20.0,DAL,AMA,324.0,4.0,9.0,0,,0,15.0,0.0,0.0,0.0,0.0
20855,2007,6,15,5,2044.0,2025,2313.0,2300,WN,1147,N692SW,89.0,95.0,75.0,13.0,19.0,OAK,SLC,588.0,7.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20856,2007,8,6,1,2156.0,2115,2358.0,2320,WN,2848,N735SA,122.0,125.0,95.0,38.0,41.0,SEA,OAK,671.0,7.0,20.0,0,,0,0.0,0.0,5.0,0.0,33.0
20857,2007,1,18,4,1630.0,1620,1736.0,1720,WN,492,N309SW,66.0,60.0,43.0,16.0,10.0,BUR,LAS,223.0,9.0,14.0,0,,0,0.0,0.0,16.0,0.0,0.0
20858,2007,5,13,7,709.0,700,815.0,815,WN,2139,N355SW,66.0,75.0,55.0,0.0,9.0,ONT,OAK,361.0,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20859,2007,12,4,2,1737.0,1530,1946.0,1749,XE,2994,N17928,129.0,139.0,90.0,117.0,127.0,CLT,EWR,529.0,10.0,29.0,0,,0,0.0,0.0,117.0,0.0,0.0
20860,2007,2,2,5,955.0,945,1143.0,1130,MQ,4507,N922AE,108.0,105.0,91.0,13.0,10.0,HSV,ORD,510.0,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20861,2007,12,25,2,2241.0,2215,57.0,28,OO,6453,N959SW,76.0,73.0,52.0,29.0,26.0,LAX,PHX,370.0,4.0,20.0,0,,0,29.0,0.0,0.0,0.0,0.0
20862,2007,8,4,6,1942.0,1940,2206.0,2220,WN,1329,N472WN,144.0,160.0,129.0,-14.0,2.0,MDW,SAT,1036.0,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0
20863,2007,1,10,3,1121.0,1112,1930.0,1944,DL,1842,N602DL,309.0,332.0,278.0,-14.0,9.0,LAX,JFK,2475.0,14.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0
20864,2007,11,24,6,1830.0,1815,1954.0,1951,OO,6503,N986SW,84.0,96.0,59.0,3.0,15.0,SFO,EUG,451.0,3.0,22.0,0,,0,0.0,0.0,0.0,0.0,0.0
20865,2007,4,20,5,2251.0,2130,11.0,2255,WN,220,N470WN,80.0,85.0,66.0,76.0,81.0,OAK,SAN,446.0,3.0,11.0,0,,0,0.0,0.0,0.0,0.0,76.0
20866,2007,11,7,3,1631.0,1545,1920.0,1851,CO,1517,N24702,169.0,186.0,154.0,29.0,46.0,FLL,EWR,1065.0,5.0,10.0,0,,0,0.0,0.0,29.0,0.0,0.0
20867,2007,3,26,1,835.0,830,932.0,935,WN,889,N486WN,57.0,65.0,45.0,-3.0,5.0,DAL,LBB,293.0,3.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0
20868,2007,3,27,2,1158.0,1145,1217.0,1232,YV,2895,N87353,79.0,107.0,60.0,-15.0,13.0,DRO,PHX,351.0,4.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0
20869,2007,6,16,6,2034.0,1930,6.0,2310,MQ,3645,N521AE,152.0,160.0,133.0,56.0,64.0,DFW,PIT,1068.0,4.0,15.0,0,,0,0.0,52.0,0.0,0.0,4.0
20870,2007,12,14,5,2028.0,2000,2148.0,2121,YV,7275,N649BR,80.0,81.0,63.0,27.0,28.0,IAD,CAE,401.0,3.0,14.0,0,,0,27.0,0.0,0.0,0.0,0.0
20871,2007,2,22,4,639.0,638,840.0,829,US,1053,N433US,121.0,111.0,99.0,11.0,1.0,BUF,CLT,546.0,6.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20872,2007,7,13,5,1212.0,1152,1328.0,1253,OO,5731,N297SW,76.0,61.0,52.0,35.0,20.0,SEA,GEG,224.0,4.0,20.0,0,,0,0.0,0.0,0.0,0.0,35.0
20873,2007,5,30,3,2259.0,2100,2358.0,2229,CO,1547,N73259,179.0,209.0,163.0,89.0,119.0,IAH,SAN,1303.0,3.0,13.0,0,,0,0.0,6.0,0.0,0.0,83.0
20874,2007,11,21,3,1436.0,1427,1621.0,1615,F9,857,N948FR,105.0,108.0,90.0,6.0,9.0,DEN,PHX,602.0,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0
20875,2007,1,3,3,1901.0,1900,2021.0,2020,XE,2730,N14542,80.0,80.0,57.0,1.0,1.0,CLE,BWI,314.0,6.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0
20876,2007,5,5,6,1932.0,1807,2018.0,1853,YV,2829,N916FJ,46.0,46.0,25.0,85.0,85.0,PHX,TUS,110.0,4.0,17.0,0,,0,85.0,0.0,0.0,0.0,0.0
20877,2007,11,30,5,2310.0,2230,4.0,2322,OO,5423,N221SW,54.0,52.0,31.0,42.0,40.0,LAX,SAN,109.0,6.0,17.0,0,,0,0.0,0.0,42.0,0.0,0.0
20878,2007,5,10,4,1756.0,1754,1857.0,1924,FL,542,N126AT,241.0,270.0,219.0,-27.0,2.0,ATL,PHX,1587.0,11.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0
20879,2007,9,9,7,1945.0,1900,2204.0,2120,WN,794,N309SW,79.0,80.0,66.0,44.0,45.0,BHM,TPA,460.0,4.0,9.0,0,,0,3.0,0.0,0.0,0.0,41.0
20880,2007,5,21,1,1924.0,1920,2142.0,2108,9E,5739,80399E,138.0,108.0,83.0,34.0,4.0,MEM,AUS,559.0,25.0,30.0,0,,0,0.0,0.0,34.0,0.0,0.0
20881,2007,8,7,2,1635.0,1615,1650.0,1640,UA,641,N817UA,75.0,85.0,48.0,10.0,20.0,CVG,ORD,264.0,5.0,22.0,0,,0,0.0,0.0,0.0,0.0,0.0
20882,2007,6,13,3,1947.0,1910,2153.0,2130,AA,2353,N439AA,126.0,140.0,104.0,23.0,37.0,ORD,DFW,802.0,10.0,12.0,0,,0,9.0,0.0,7.0,0.0,7.0
20883,2007,8,19,7,708.0,625,815.0,745,XE,2030,N14942,67.0,80.0,52.0,30.0,43.0,JAN,IAH,351.0,6.0,9.0,0,,0,30.0,0.0,0.0,0.0,0.0
20884,2007,10,14,7,1748.0,1745,1910.0,1910,WN,585,N797MX,82.0,85.0,69.0,0.0,3.0,OAK,SAN,446.0,6.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20885,2007,4,15,7,2134.0,2055,2201.0,2135,WN,2128,N729SW,87.0,100.0,77.0,26.0,39.0,AUS,ELP,528.0,3.0,7.0,0,,0,3.0,0.0,0.0,0.0,23.0
20886,2007,5,20,7,1424.0,935,1722.0,1237,NW,998,N336NB,178.0,182.0,151.0,285.0,289.0,MIA,DTW,1145.0,6.0,21.0,0,,0,285.0,0.0,0.0,0.0,0.0
20887,2007,2,19,1,1408.0,1350,1530.0,1505,WN,1258,N342,82.0,75.0,66.0,25.0,18.0,RNO,LAS,345.0,3.0,13.0,0,,0,9.0,0.0,7.0,0.0,9.0
20888,2007,12,17,1,910.0,820,1021.0,935,MQ,3369,N671AE,71.0,75.0,46.0,46.0,50.0,DFW,LIT,304.0,3.0,22.0,0,,0,30.0,0.0,0.0,0.0,16.0
20889,2007,3,30,5,623.0,621,724.0,725,UA,632,N807UA,61.0,64.0,42.0,-1.0,2.0,RNO,SFO,192.0,3.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20890,2007,8,16,4,2118.0,2105,2323.0,2256,AS,310,N771AS,125.0,111.0,96.0,27.0,13.0,PDX,SFO,550.0,14.0,15.0,0,,0,13.0,0.0,14.0,0.0,0.0
20891,2007,1,28,7,1558.0,1555,1617.0,1605,WN,749,N701GS,79.0,70.0,43.0,12.0,3.0,DTW,MDW,229.0,4.0,32.0,0,,0,0.0,0.0,0.0,0.0,0.0
20892,2007,9,4,2,1643.0,1641,1812.0,1808,OO,6491,N930SW,89.0,87.0,60.0,4.0,2.0,SMF,LAX,373.0,13.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20893,2007,6,11,1,909.0,900,1050.0,1045,MQ,3913,N644AE,101.0,105.0,83.0,5.0,9.0,ORD,XNA,522.0,6.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20894,2007,2,1,4,1253.0,1217,1702.0,1623,NW,124,N334NW,189.0,186.0,164.0,39.0,36.0,PHX,MSP,1276.0,8.0,17.0,0,,0,0.0,8.0,3.0,0.0,28.0
20895,2007,2,6,2,832.0,830,1015.0,1020,US,925,N738UW,163.0,170.0,147.0,-5.0,2.0,DCA,MSY,969.0,3.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20896,2007,10,31,3,1455.0,1440,1622.0,1617,NW,195,N337NW,87.0,97.0,65.0,5.0,15.0,MDW,MSP,349.0,6.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20897,2007,11,5,1,1154.0,1135,1801.0,1746,UA,843,N528UA,247.0,251.0,219.0,15.0,19.0,SFO,ORD,1846.0,6.0,22.0,0,,0,0.0,0.0,0.0,0.0,15.0
20898,2007,7,12,4,1427.0,1425,1559.0,1556,OO,6533,N946SW,92.0,91.0,68.0,3.0,2.0,DEN,IDA,458.0,5.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0
20899,2007,3,19,1,1758.0,1745,2031.0,2020,AA,2404,N479AA,153.0,155.0,139.0,11.0,13.0,AUS,ORD,978.0,6.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0
20900,2007,9,10,1,2126.0,2105,2214.0,2150,OO,5570,N218SW,48.0,45.0,26.0,24.0,21.0,SAN,LAX,109.0,9.0,13.0,0,,0,24.0,0.0,0.0,0.0,0.0
20901,2007,8,14,2,707.0,700,809.0,755,OO,3977,N863AS,122.0,115.0,88.0,14.0,7.0,SLC,LAX,590.0,7.0,27.0,0,,0,0.0,0.0,0.0,0.0,0.0
20902,2007,7,30,1,1615.0,1608,1721.0,1716,DL,1590,N964DL,66.0,68.0,43.0,5.0,7.0,ATL,CHS,259.0,5.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0
20903,2007,1,3,3,2203.0,2155,2322.0,2313,US,1774,N421US,79.0,78.0,52.0,9.0,8.0,CLT,IAD,321.0,6.0,21.0,0,,0,0.0,0.0,0.0,0.0,0.0
20904,2007,12,21,5,1235.0,1125,1335.0,1235,9E,5736,84449E,60.0,70.0,45.0,60.0,70.0,FSM,MEM,249.0,6.0,9.0,0,,0,0.0,0.0,0.0,0.0,60.0
20905,2007,10,5,5,1436.0,1425,1742.0,1725,CO,36,N12216,186.0,180.0,128.0,17.0,11.0,MCO,EWR,938.0,10.0,48.0,0,,0,0.0,0.0,17.0,0.0,0.0
20906,2007,6,22,5,2050.0,2035,2205.0,2150,MQ,3182,N817AE,75.0,75.0,61.0,15.0,15.0,SNA,SFO,372.0,4.0,10.0,0,,0,0.0,0.0,0.0,0.0,15.0
20907,2007,6,27,3,933.0,840,1056.0,1004,US,1405,N190UW,83.0,84.0,63.0,52.0,53.0,PIT,CLT,366.0,7.0,13.0,0,,0,52.0,0.0,0.0,0.0,0.0
20908,2007,7,19,4,1953.0,1745,2101.0,1856,FL,312,N998AT,68.0,71.0,44.0,125.0,128.0,ATL,CLT,227.0,7.0,17.0,0,,0,0.0,0.0,0.0,0.0,125.0
20909,2007,2,23,5,1256.0,1250,1702.0,1655,NW,584,N533US,186.0,185.0,156.0,7.0,6.0,MSP,MCO,1310.0,13.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0
20910,2007,2,23,5,1555.0,1530,1720.0,1658,XE,2574,N16147,85.0,88.0,61.0,22.0,25.0,IAH,XNA,438.0,4.0,20.0,0,,0,0.0,0.0,0.0,0.0,22.0
20911,2007,7,10,2,731.0,725,1237.0,1240,WN,987,N663SW,186.0,195.0,174.0,-3.0,6.0,LAX,MCI,1363.0,5.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20912,2007,8,26,7,1709.0,1601,2231.0,2148,UA,406,N422UA,202.0,227.0,188.0,43.0,68.0,DEN,LGA,1619.0,3.0,11.0,0,,0,0.0,0.0,0.0,0.0,43.0
20913,2007,11,4,7,1829.0,1820,2034.0,2030,MQ,3578,N644AE,125.0,130.0,95.0,4.0,9.0,CID,DFW,685.0,21.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0
20914,2007,10,7,7,1834.0,1825,2014.0,1954,OH,4954,N528CA,100.0,89.0,73.0,20.0,9.0,DCA,JFK,213.0,9.0,18.0,0,,0,9.0,0.0,11.0,0.0,0.0
20915,2007,10,13,6,1603.0,1545,1854.0,1840,AA,1290,N3BGAA,171.0,175.0,158.0,14.0,18.0,STX,MIA,1139.0,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0
20916,2007,11,28,3,830.0,820,940.0,930,MQ,3389,N620AE,70.0,70.0,54.0,10.0,10.0,DFW,AMA,313.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0
20917,2007,9,27,4,823.0,820,1001.0,1005,WN,1017,N746SW,278.0,285.0,268.0,-4.0,3.0,RDU,PHX,1891.0,4.0,6.0,0,,0,0.0,0.0,0.0,0.0,0.0
20918,2007,7,30,1,2031.0,2030,2138.0,2140,WN,449,N660SW,67.0,70.0,53.0,-2.0,1.0,LAX,OAK,337.0,4.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0
20919,2007,7,14,6,1632.0,1630,1753.0,1800,MQ,4030,N630AE,81.0,90.0,62.0,-7.0,2.0,OMA,ORD,416.0,7.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20920,2007,3,16,5,1649.0,630,1649.0,615,MQ,4402,N673AE,60.0,45.0,24.0,634.0,619.0,MQT,GRB,134.0,3.0,33.0,0,,0,619.0,0.0,15.0,0.0,0.0
20921,2007,9,17,1,1824.0,1755,1940.0,1910,WN,2736,N376SW,76.0,75.0,65.0,30.0,29.0,SAN,SJC,417.0,3.0,8.0,0,,0,29.0,0.0,1.0,0.0,0.0
20922,2007,7,9,1,1051.0,1040,1300.0,1305,WN,2255,N482WN,129.0,145.0,119.0,-5.0,11.0,MCO,PHL,861.0,4.0,6.0,0,,0,0.0,0.0,0.0,0.0,0.0
20923,2007,6,11,1,1804.0,1755,1853.0,1846,OO,5931,N980SW,49.0,51.0,18.0,7.0,9.0,ORD,MKE,67.0,6.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0
20924,2007,6,27,3,1226.0,1130,1444.0,1345,WN,1471,N210WN,78.0,75.0,55.0,59.0,56.0,SEA,BOI,399.0,4.0,19.0,0,,0,8.0,0.0,3.0,0.0,48.0
20925,2007,8,29,3,1351.0,1350,1700.0,1716,CO,206,N35271,129.0,146.0,107.0,-16.0,1.0,IAH,TPA,787.0,6.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20926,2007,2,4,7,1821.0,1803,2025.0,2012,NW,1013,N356NB,124.0,129.0,92.0,13.0,18.0,PHL,DTW,453.0,7.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0
20927,2007,12,23,7,1714.0,1655,2005.0,1926,YV,7274,N518LR,231.0,211.0,198.0,39.0,19.0,IAD,IAH,1190.0,14.0,19.0,0,,0,39.0,0.0,0.0,0.0,0.0
20928,2007,9,21,5,1902.0,1900,2222.0,2200,AA,443,N3BUAA,200.0,180.0,143.0,22.0,2.0,PHL,MIA,1013.0,7.0,50.0,0,,0,0.0,0.0,22.0,0.0,0.0
20929,2007,10,21,7,1946.0,1925,2254.0,2245,WN,133,N397SW,128.0,140.0,116.0,9.0,21.0,MCI,BWI,967.0,5.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20930,2007,3,2,5,1737.0,1730,1841.0,1820,WN,1500,N333SW,64.0,50.0,50.0,21.0,7.0,JAX,TPA,180.0,4.0,10.0,0,,0,6.0,0.0,14.0,0.0,1.0
20931,2007,6,7,4,1206.0,1205,1426.0,1425,MQ,3910,N845AE,140.0,140.0,123.0,1.0,1.0,MIA,RIC,826.0,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0
20932,2007,7,31,2,2044.0,2015,2218.0,2220,WN,217,N741SA,274.0,305.0,257.0,-2.0,29.0,BWI,LAS,2106.0,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20933,2007,1,22,1,1532.0,1521,1540.0,1535,EV,4424,N707EV,68.0,74.0,53.0,5.0,11.0,ATL,PNS,272.0,2.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20934,2007,11,15,4,1309.0,1245,1557.0,1533,US,425,N306AW,108.0,108.0,90.0,24.0,24.0,SJC,PHX,621.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,24.0
20935,2007,6,28,4,1803.0,1802,1917.0,1901,OO,3964,N409SW,74.0,59.0,47.0,16.0,1.0,GJT,SLC,217.0,4.0,23.0,0,,0,16.0,0.0,0.0,0.0,0.0
20936,2007,4,24,2,1153.0,1135,1443.0,1355,WN,834,N607SW,110.0,80.0,84.0,48.0,18.0,DEN,MCI,533.0,4.0,22.0,0,,0,0.0,2.0,30.0,0.0,16.0
20937,2007,3,24,6,1947.0,1945,2050.0,2055,WN,2280,N788SA,63.0,70.0,41.0,-5.0,2.0,LAS,LAX,236.0,6.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20938,2007,1,1,1,1758.0,1755,1921.0,1925,DL,97,N835MH,83.0,90.0,60.0,-4.0,3.0,ATL,MCO,403.0,6.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0
20939,2007,8,23,4,1811.0,1725,2018.0,1930,AA,1745,N3CWAA,127.0,125.0,86.0,48.0,46.0,ATL,MIA,595.0,3.0,38.0,0,,0,0.0,4.0,2.0,0.0,42.0
20940,2007,8,15,3,2027.0,2005,2324.0,2320,WN,531,N734SA,117.0,135.0,106.0,4.0,22.0,DEN,MDW,895.0,3.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0
20941,2007,10,30,2,1717.0,1715,1922.0,1927,FL,708,N969AT,125.0,132.0,109.0,-5.0,2.0,MCO,DAY,808.0,7.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0
20942,2007,7,21,6,1528.0,1525,1545.0,1543,OO,2543,N710BR,77.0,78.0,59.0,2.0,3.0,CMH,MKE,331.0,6.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20943,2007,8,7,2,1028.0,1026,1321.0,1319,US,586,N302AW,173.0,173.0,131.0,2.0,2.0,PHX,GEG,1020.0,6.0,36.0,0,,0,0.0,0.0,0.0,0.0,0.0
20944,2007,10,21,7,2043.0,1720,2322.0,2005,B6,28,N649JB,159.0,165.0,132.0,197.0,203.0,TPA,JFK,1005.0,8.0,19.0,0,,0,197.0,0.0,0.0,0.0,0.0
20945,2007,12,15,6,1350.0,1308,1415.0,1355,OO,6541,N951SW,85.0,107.0,68.0,20.0,42.0,BIS,DEN,517.0,9.0,8.0,0,,0,20.0,0.0,0.0,0.0,0.0
20946,2007,11,24,6,1620.0,1531,1710.0,1659,NW,1195,N518US,230.0,268.0,211.0,11.0,49.0,DTW,LAS,1750.0,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20947,2007,6,14,4,635.0,625,742.0,730,WN,134,N239WN,67.0,65.0,51.0,12.0,10.0,BDL,BWI,283.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20948,2007,5,5,6,1117.0,1105,1246.0,1241,OH,5116,N528CA,89.0,96.0,74.0,5.0,12.0,ROC,CVG,461.0,2.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20949,2007,2,9,5,1929.0,1919,2152.0,2142,FL,951,N963AT,143.0,143.0,122.0,10.0,10.0,FLL,BWI,925.0,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0
20950,2007,2,27,2,1450.0,1430,1828.0,1757,OH,5164,N940CA,158.0,147.0,125.0,31.0,20.0,BHM,LGA,866.0,17.0,16.0,0,,0,20.0,0.0,11.0,0.0,0.0
20951,2007,2,26,1,1334.0,1325,1551.0,1530,9E,3715,89039E,137.0,125.0,97.0,21.0,9.0,DTW,BGR,750.0,3.0,37.0,0,,0,9.0,0.0,12.0,0.0,0.0
20952,2007,2,22,4,1031.0,947,1003.0,935,YV,7319,N27173,32.0,48.0,21.0,28.0,44.0,SBN,ORD,84.0,5.0,6.0,0,,0,0.0,0.0,28.0,0.0,0.0
20953,2007,4,12,4,1437.0,1431,1557.0,1558,DL,592,N3759,80.0,87.0,60.0,-1.0,6.0,ATL,CVG,373.0,6.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0
20954,2007,2,18,7,2115.0,2113,2241.0,2235,9E,3723,80269E,86.0,82.0,51.0,6.0,2.0,DTW,SCE,300.0,7.0,28.0,0,,0,0.0,0.0,0.0,0.0,0.0
20955,2007,8,20,1,1115.0,940,1230.0,1121,US,1843,N936UW,75.0,101.0,64.0,69.0,95.0,CLT,MCO,468.0,3.0,8.0,0,,0,0.0,0.0,0.0,0.0,69.0
20956,2007,10,6,6,1237.0,1230,1537.0,1519,US,1872,N433US,120.0,109.0,95.0,18.0,7.0,ORD,CLT,599.0,7.0,18.0,0,,0,7.0,0.0,11.0,0.0,0.0
20957,2007,3,21,3,1745.0,1732,2259.0,2304,DL,1118,N907DA,194.0,212.0,169.0,-5.0,13.0,SLC,CVG,1449.0,5.0,20.0,0,,0,0.0,0.0,0.0,0.0,0.0
